,cmr_a_0,cmr_b_0,cmr_c_0,cmr_d_0,cmr_e_0,cmr_f_0,cmr_g_0,cmr_h_0,cmr_i_0,cmr_j_0,cmr_k_0,cmr_l_0,cmr_m_0,cmr_n_0,cmr_a_1,cmr_b_1,cmr_c_1,cmr_d_1,cmr_e_1,cmr_f_1,cmr_g_1,cmr_h_1,cmr_i_1,cmr_j_1,cmr_k_1,cmr_l_1,cmr_m_1,cmr_n_1,cmr_c_2,cmr_g_2,cmr_h_2,cmr_i_2,cmr_j_2,cmr_k_2,cmr_m_2,mr_a_0,mr_b_0,mr_c_0,mr_d_0,mr_e_0,mr_f_0,mr_g_0,mr_h_0,mr_i_0,mr_j_0,mr_k_0,mr_l_0,mr_m_0,mr_n_0,mr_a_1,mr_b_1,mr_c_1,mr_d_1,mr_e_1,mr_f_1,mr_g_1,mr_h_1,mr_i_1,mr_j_1,mr_k_1,mr_l_1,mr_m_1,mr_n_1,mr_a_2,mr_b_2,mr_c_2,mr_d_2,mr_e_2,mr_f_2,mr_g_2,mr_h_2,mr_i_2,mr_j_2,mr_k_2,mr_l_2,mr_m_2,mr_n_2,all_a_0,all_b_0,all_c_0,all_d_0,all_e_0,all_f_0,all_g_0,all_h_0,all_i_0,all_j_0,all_k_0,all_l_0,all_m_0,all_n_0,all_a_1,all_b_1,all_c_1,all_d_1,all_e_1,all_f_1,all_g_1,all_h_1,all_i_1,all_j_1,all_k_1,all_l_1,all_m_1,all_n_1,all_a_2,all_b_2,all_c_2,all_d_2,all_e_2,all_f_2,all_g_2,all_h_2,all_i_2,all_j_2,all_k_2,all_l_2,all_m_2,all_n_2
215.0,54.0,149.0,266.0,0.0,519.0,629.0,751.0,875.0,1000.0,-3.0,1259.0,-4.0,-4.0,-4.0,64.0,157.0,277.0,0.0,527.0,641.0,761.0,885.0,1013.0,-3.0,1273.0,-4.0,-4.0,-4.0,281.0,765.0,889.0,1017.0,-3.0,1277.0,-4.0,67.0,160.0,283.0,405.0,530.0,644.0,766.0,891.0,1021.0,-3.0,1279.0,-4.0,-4.0,-4.0,87.0,181.0,310.0,440.0,559.0,675.0,797.0,919.0,1051.0,-3.0,1312.0,-4.0,-4.0,-4.0,92.0,186.0,318.0,448.0,565.0,681.0,803.0,926.0,1060.0,-3.0,1318.0,-4.0,-4.0,-4.0,1.0,98.0,192.0,320.0,454.0,568.0,688.0,810.0,931.0,-3.0,1191.0,-4.0,-4.0,-4.0,37.0,134.0,248.0,375.0,499.0,609.0,732.0,856.0,977.0,-3.0,1240.0,-4.0,-4.0,-4.0,48.0,144.0,260.0,388.0,511.0,622.0,744.0,869.0,992.0,-3.0,1253.0,-4.0,-4.0,-4.0
216.0,54.0,149.0,267.0,396.0,519.0,630.0,751.0,876.0,998.0,1127.0,1260.0,-4.0,-4.0,-4.0,64.0,157.0,278.0,404.0,527.0,640.0,761.0,886.0,1012.0,1141.0,1273.0,-4.0,-4.0,-4.0,281.0,765.0,889.0,1017.0,1145.0,1277.0,-4.0,67.0,161.0,285.0,406.0,530.0,646.0,769.0,894.0,1020.0,1147.0,1282.0,-4.0,-4.0,-4.0,87.0,181.0,310.0,440.0,559.0,675.0,797.0,919.0,1051.0,1178.0,1312.0,-4.0,-4.0,-4.0,92.0,186.0,318.0,448.0,565.0,681.0,803.0,926.0,1060.0,1184.0,1318.0,-4.0,-4.0,-4.0,1.0,97.0,189.0,323.0,453.0,570.0,686.0,809.0,930.0,1065.0,1189.0,-4.0,-4.0,-4.0,37.0,134.0,248.0,375.0,499.0,610.0,732.0,856.0,977.0,1108.0,1240.0,-4.0,-4.0,-4.0,48.0,144.0,260.0,388.0,511.0,622.0,744.0,869.0,992.0,1120.0,1253.0,-4.0,-4.0,-4.0
217.0,57.0,151.0,268.0,397.0,0.0,629.0,751.0,875.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,66.0,157.0,278.0,403.0,0.0,641.0,761.0,885.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,281.0,765.0,889.0,-4.0,-4.0,-4.0,-4.0,71.0,160.0,283.0,405.0,531.0,647.0,766.0,891.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,90.0,181.0,310.0,440.0,559.0,675.0,797.0,919.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,93.0,186.0,318.0,448.0,565.0,681.0,803.0,926.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,4.0,98.0,188.0,324.0,451.0,568.0,688.0,806.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,38.0,134.0,248.0,375.0,499.0,609.0,732.0,856.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,48.0,144.0,260.0,388.0,511.0,622.0,744.0,869.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
218.0,0.0,149.0,0.0,0.0,518.0,628.0,-3.0,0.0,999.0,0.0,1260.0,-4.0,-4.0,-4.0,0.0,157.0,0.0,0.0,527.0,640.0,-3.0,0.0,1012.0,0.0,1273.0,-4.0,-4.0,-4.0,0.0,-3.0,0.0,1017.0,0.0,1277.0,-4.0,67.0,161.0,285.0,406.0,530.0,644.0,-3.0,894.0,1019.0,1147.0,1282.0,-4.0,-4.0,-4.0,87.0,181.0,310.0,440.0,559.0,675.0,-3.0,919.0,1051.0,1178.0,1312.0,-4.0,-4.0,-4.0,92.0,186.0,318.0,448.0,565.0,681.0,-3.0,926.0,1060.0,1184.0,1318.0,-4.0,-4.0,-4.0,1.0,97.0,189.0,320.0,454.0,569.0,-3.0,806.0,929.0,1064.0,1189.0,-4.0,-4.0,-4.0,37.0,134.0,248.0,375.0,499.0,610.0,-3.0,856.0,977.0,1108.0,1240.0,-4.0,-4.0,-4.0,48.0,144.0,260.0,388.0,511.0,622.0,-3.0,869.0,992.0,1120.0,1253.0,-4.0,-4.0,-4.0
219.0,56.0,0.0,269.0,394.0,0.0,629.0,751.0,875.0,1000.0,1128.0,-4.0,-4.0,-4.0,-4.0,65.0,0.0,279.0,403.0,0.0,641.0,761.0,885.0,1013.0,1142.0,-4.0,-4.0,-4.0,-4.0,282.0,765.0,889.0,1017.0,1145.0,-4.0,-4.0,68.0,161.0,286.0,406.0,0.0,647.0,766.0,891.0,1021.0,1150.0,-4.0,-4.0,-4.0,-4.0,87.0,181.0,311.0,440.0,0.0,675.0,797.0,919.0,1051.0,1178.0,-4.0,-4.0,-4.0,-4.0,92.0,186.0,319.0,448.0,0.0,681.0,803.0,926.0,1060.0,1184.0,-4.0,-4.0,-4.0,-4.0,3.0,95.0,191.0,324.0,452.0,571.0,688.0,806.0,931.0,1067.0,-4.0,-4.0,-4.0,-4.0,39.0,134.0,248.0,375.0,499.0,609.0,732.0,856.0,977.0,1108.0,-4.0,-4.0,-4.0,-4.0,49.0,144.0,260.0,388.0,511.0,622.0,744.0,869.0,992.0,1120.0,-4.0,-4.0,-4.0,-4.0
220.0,54.0,149.0,266.0,395.0,519.0,629.0,751.0,875.0,1000.0,1128.0,-5.0,-4.0,-4.0,-4.0,64.0,157.0,277.0,404.0,527.0,641.0,761.0,885.0,1013.0,1142.0,-5.0,-4.0,-4.0,-4.0,281.0,765.0,889.0,1017.0,1145.0,-5.0,-4.0,67.0,160.0,283.0,405.0,530.0,647.0,766.0,891.0,1022.0,1147.0,-5.0,-4.0,-4.0,-4.0,87.0,181.0,310.0,440.0,559.0,675.0,797.0,919.0,1051.0,1178.0,-5.0,-4.0,-4.0,-4.0,92.0,186.0,318.0,448.0,565.0,681.0,803.0,926.0,1060.0,1184.0,-5.0,-4.0,-4.0,-4.0,1.0,98.0,192.0,321.0,452.0,568.0,688.0,806.0,931.0,1067.0,-5.0,-4.0,-4.0,-4.0,37.0,134.0,248.0,375.0,499.0,609.0,732.0,856.0,977.0,1108.0,-5.0,-4.0,-4.0,-4.0,48.0,144.0,260.0,388.0,511.0,622.0,744.0,869.0,992.0,1120.0,-5.0,-4.0,-4.0,-4.0
221.0,54.0,149.0,267.0,396.0,519.0,630.0,751.0,876.0,998.0,-5.0,1260.0,-4.0,-4.0,-4.0,64.0,157.0,278.0,404.0,527.0,640.0,761.0,886.0,1012.0,-5.0,1273.0,-4.0,-4.0,-4.0,281.0,765.0,889.0,1017.0,-5.0,1277.0,-4.0,67.0,161.0,285.0,406.0,530.0,646.0,769.0,894.0,1020.0,-5.0,1280.0,-4.0,-4.0,-4.0,87.0,181.0,310.0,440.0,559.0,675.0,797.0,919.0,1051.0,-5.0,1312.0,-4.0,-4.0,-4.0,92.0,186.0,318.0,448.0,565.0,681.0,803.0,926.0,1060.0,-5.0,1318.0,-4.0,-4.0,-4.0,1.0,97.0,189.0,323.0,453.0,570.0,686.0,809.0,930.0,-5.0,1189.0,-4.0,-4.0,-4.0,37.0,134.0,248.0,375.0,499.0,610.0,732.0,856.0,977.0,-5.0,1240.0,-4.0,-4.0,-4.0,48.0,144.0,260.0,388.0,511.0,622.0,744.0,869.0,992.0,-5.0,1253.0,-4.0,-4.0,-4.0
222.0,56.0,151.0,268.0,395.0,519.0,629.0,752.0,875.0,-3.0,0.0,1259.0,-4.0,-4.0,-4.0,65.0,157.0,278.0,404.0,527.0,641.0,762.0,885.0,-3.0,0.0,1273.0,-4.0,-4.0,-4.0,281.0,765.0,889.0,-3.0,0.0,1277.0,-4.0,68.0,160.0,283.0,407.0,531.0,647.0,767.0,896.0,-3.0,0.0,1279.0,-4.0,-4.0,-4.0,87.0,181.0,310.0,441.0,559.0,675.0,797.0,919.0,-3.0,0.0,1312.0,-4.0,-4.0,-4.0,92.0,186.0,318.0,448.0,565.0,681.0,803.0,926.0,-3.0,0.0,1318.0,-4.0,-4.0,-4.0,4.0,98.0,188.0,324.0,451.0,571.0,684.0,810.0,-3.0,1067.0,1191.0,-4.0,-4.0,-4.0,38.0,134.0,248.0,375.0,499.0,609.0,732.0,856.0,-3.0,1108.0,1240.0,-4.0,-4.0,-4.0,48.0,144.0,260.0,388.0,511.0,622.0,744.0,869.0,-3.0,1120.0,1253.0,-4.0,-4.0,-4.0
223.0,54.0,149.0,266.0,-3.0,518.0,628.0,750.0,875.0,998.0,1126.0,0.0,-4.0,-4.0,-4.0,64.0,157.0,277.0,-3.0,527.0,640.0,760.0,885.0,1012.0,1141.0,0.0,-4.0,-4.0,-4.0,281.0,764.0,889.0,1017.0,1145.0,0.0,-4.0,67.0,160.0,283.0,-3.0,530.0,643.0,766.0,891.0,1022.0,1147.0,0.0,-4.0,-4.0,-4.0,87.0,181.0,310.0,-3.0,559.0,675.0,797.0,919.0,1051.0,1178.0,0.0,-4.0,-4.0,-4.0,92.0,186.0,318.0,-3.0,565.0,681.0,803.0,926.0,1060.0,1184.0,0.0,-4.0,-4.0,-4.0,1.0,94.0,188.0,-3.0,454.0,567.0,684.0,805.0,928.0,1064.0,1186.0,-4.0,-4.0,-4.0,37.0,134.0,248.0,-3.0,499.0,609.0,732.0,856.0,977.0,1108.0,1240.0,-4.0,-4.0,-4.0,48.0,144.0,260.0,-3.0,511.0,622.0,744.0,869.0,992.0,1120.0,1253.0,-4.0,-4.0,-4.0
224.0,54.0,149.0,267.0,396.0,519.0,630.0,751.0,876.0,998.0,1127.0,1260.0,-4.0,-4.0,-4.0,64.0,157.0,278.0,404.0,527.0,640.0,761.0,886.0,1012.0,1141.0,1273.0,-4.0,-4.0,-4.0,281.0,765.0,889.0,1017.0,1145.0,1277.0,-4.0,72.0,161.0,285.0,406.0,530.0,646.0,770.0,894.0,1020.0,1147.0,1282.0,-4.0,-4.0,-4.0,87.0,181.0,310.0,440.0,559.0,675.0,797.0,919.0,1051.0,1178.0,1312.0,-4.0,-4.0,-4.0,92.0,186.0,318.0,448.0,565.0,681.0,803.0,926.0,1060.0,1184.0,1318.0,-4.0,-4.0,-4.0,2.0,97.0,191.0,323.0,453.0,570.0,686.0,809.0,930.0,1065.0,1189.0,-4.0,-4.0,-4.0,38.0,134.0,248.0,375.0,499.0,610.0,732.0,856.0,977.0,1108.0,1240.0,-4.0,-4.0,-4.0,48.0,144.0,260.0,388.0,511.0,622.0,744.0,869.0,992.0,1120.0,1253.0,-4.0,-4.0,-4.0
225.0,0.0,151.0,267.0,-3.0,519.0,629.0,752.0,875.0,-3.0,1128.0,1261.0,1389.0,1509.0,1643.0,0.0,157.0,278.0,-3.0,527.0,641.0,762.0,885.0,-3.0,1142.0,1274.0,1399.0,1524.0,1655.0,281.0,765.0,889.0,-3.0,1145.0,1277.0,1528.0,72.0,162.0,287.0,-3.0,532.0,648.0,771.0,897.0,-3.0,1151.0,1284.0,1402.0,1531.0,1658.0,87.0,181.0,312.0,-3.0,559.0,676.0,798.0,922.0,-3.0,1178.0,1314.0,1426.0,1568.0,1690.0,92.0,186.0,318.0,-3.0,565.0,681.0,804.0,927.0,-3.0,1184.0,1319.0,1432.0,1575.0,1696.0,5.0,99.0,193.0,-3.0,455.0,572.0,689.0,811.0,-3.0,1068.0,1192.0,1321.0,1435.0,1578.0,38.0,135.0,249.0,-3.0,500.0,611.0,733.0,857.0,-3.0,1110.0,1242.0,1371.0,1490.0,1626.0,48.0,144.0,260.0,-3.0,511.0,622.0,745.0,870.0,-3.0,1121.0,1254.0,1383.0,1503.0,1637.0
226.0,0.0,149.0,267.0,396.0,520.0,0.0,753.0,875.0,1001.0,1129.0,1262.0,-4.0,-4.0,-4.0,0.0,157.0,278.0,404.0,528.0,0.0,761.0,885.0,1013.0,1141.0,1273.0,-4.0,-4.0,-4.0,281.0,765.0,889.0,1017.0,1145.0,1277.0,-4.0,73.0,162.0,288.0,408.0,531.0,649.0,772.0,895.0,1024.0,1152.0,1285.0,-4.0,-4.0,-4.0,88.0,181.0,312.0,441.0,559.0,676.0,799.0,921.0,1053.0,1178.0,1312.0,-4.0,-4.0,-4.0,92.0,186.0,318.0,448.0,565.0,681.0,803.0,926.0,1060.0,1184.0,1318.0,-4.0,-4.0,-4.0,6.0,99.0,194.0,325.0,456.0,573.0,690.0,812.0,932.0,1069.0,1193.0,-4.0,-4.0,-4.0,40.0,135.0,250.0,376.0,501.0,611.0,734.0,858.0,978.0,1111.0,1243.0,-4.0,-4.0,-4.0,48.0,144.0,260.0,388.0,511.0,622.0,744.0,869.0,992.0,1120.0,1253.0,-4.0,-4.0,-4.0
227.0,55.0,151.0,-5.0,-5.0,520.0,629.0,-5.0,875.0,1002.0,1128.0,1263.0,1389.0,1509.0,1643.0,64.0,157.0,-5.0,-5.0,528.0,641.0,-5.0,885.0,1014.0,1142.0,1274.0,1399.0,1524.0,1655.0,-5.0,-5.0,889.0,1017.0,1145.0,1277.0,1528.0,72.0,162.0,-5.0,-5.0,533.0,650.0,-5.0,897.0,1025.0,1153.0,1286.0,1403.0,1531.0,1658.0,87.0,181.0,-5.0,-5.0,560.0,677.0,-5.0,922.0,1054.0,1180.0,1314.0,1426.0,1568.0,1690.0,92.0,186.0,-5.0,-5.0,565.0,682.0,-5.0,927.0,1061.0,1184.0,1319.0,1432.0,1575.0,1696.0,7.0,99.0,-5.0,-5.0,457.0,574.0,-5.0,811.0,933.0,1070.0,1194.0,1322.0,1435.0,1578.0,40.0,135.0,-5.0,-5.0,502.0,612.0,-5.0,857.0,979.0,1112.0,1244.0,1372.0,1490.0,1626.0,48.0,144.0,-5.0,-5.0,512.0,623.0,-5.0,870.0,993.0,1121.0,1254.0,1383.0,1503.0,1637.0
228.0,0.0,149.0,0.0,0.0,0.0,630.0,-3.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,0.0,157.0,0.0,0.0,0.0,640.0,-3.0,0.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,0.0,-3.0,0.0,-4.0,-4.0,-4.0,-4.0,69.0,161.0,0.0,408.0,0.0,649.0,-3.0,895.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,88.0,181.0,0.0,441.0,0.0,676.0,-3.0,921.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,92.0,186.0,0.0,448.0,0.0,681.0,-3.0,926.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,2.0,99.0,195.0,326.0,456.0,575.0,-3.0,813.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,38.0,135.0,250.0,376.0,501.0,613.0,-3.0,858.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,48.0,144.0,260.0,388.0,511.0,622.0,-3.0,869.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
229.0,58.0,149.0,267.0,396.0,519.0,631.0,754.0,878.0,1003.0,1129.0,1262.0,-4.0,-4.0,-4.0,64.0,157.0,278.0,404.0,527.0,640.0,762.0,886.0,1012.0,1141.0,1273.0,-4.0,-4.0,-4.0,281.0,765.0,889.0,1017.0,1145.0,1277.0,-4.0,74.0,163.0,287.0,409.0,534.0,651.0,773.0,898.0,1026.0,1154.0,1287.0,-4.0,-4.0,-4.0,88.0,182.0,312.0,441.0,559.0,676.0,800.0,921.0,1055.0,1178.0,1312.0,-4.0,-4.0,-4.0,92.0,186.0,318.0,448.0,565.0,681.0,803.0,926.0,1060.0,1184.0,1318.0,-4.0,-4.0,-4.0,8.0,100.0,196.0,327.0,456.0,576.0,691.0,814.0,934.0,1071.0,1195.0,-4.0,-4.0,-4.0,41.0,136.0,250.0,376.0,501.0,613.0,734.0,859.0,980.0,1113.0,1243.0,-4.0,-4.0,-4.0,48.0,144.0,260.0,388.0,511.0,622.0,744.0,869.0,992.0,1120.0,1253.0,-4.0,-4.0,-4.0
230.0,54.0,150.0,267.0,0.0,-5.0,632.0,752.0,878.0,1001.0,1129.0,1262.0,-4.0,-4.0,-4.0,64.0,157.0,278.0,0.0,-5.0,640.0,762.0,886.0,1013.0,1141.0,1273.0,-4.0,-4.0,-4.0,281.0,765.0,889.0,1017.0,1145.0,1277.0,-4.0,73.0,164.0,289.0,408.0,-5.0,651.0,773.0,898.0,1027.0,1155.0,1288.0,-4.0,-4.0,-4.0,88.0,182.0,312.0,441.0,-5.0,676.0,800.0,921.0,1053.0,1178.0,1312.0,-4.0,-4.0,-4.0,92.0,186.0,318.0,448.0,-5.0,681.0,803.0,926.0,1060.0,1184.0,1318.0,-4.0,-4.0,-4.0,9.0,101.0,197.0,328.0,-5.0,577.0,692.0,815.0,935.0,1072.0,1196.0,-4.0,-4.0,-4.0,41.0,136.0,249.0,377.0,-5.0,613.0,734.0,859.0,978.0,1113.0,1243.0,-4.0,-4.0,-4.0,48.0,144.0,260.0,388.0,-5.0,622.0,744.0,869.0,992.0,1120.0,1253.0,-4.0,-4.0,-4.0
231.0,54.0,150.0,267.0,395.0,0.0,632.0,755.0,879.0,1001.0,1129.0,1261.0,1390.0,1510.0,1644.0,64.0,157.0,278.0,404.0,0.0,640.0,762.0,887.0,1013.0,1141.0,1274.0,1400.0,1524.0,1655.0,281.0,765.0,890.0,1017.0,1145.0,1277.0,1528.0,73.0,163.0,287.0,407.0,0.0,648.0,771.0,899.0,1028.0,1156.0,1289.0,1402.0,1532.0,1659.0,88.0,182.0,312.0,441.0,0.0,676.0,798.0,922.0,1054.0,1180.0,1314.0,1426.0,1568.0,1690.0,92.0,186.0,318.0,448.0,0.0,681.0,804.0,927.0,1061.0,1184.0,1319.0,1432.0,1575.0,1696.0,6.0,102.0,198.0,329.0,458.0,573.0,693.0,816.0,936.0,1068.0,1197.0,1323.0,1436.0,1579.0,40.0,135.0,249.0,378.0,500.0,611.0,733.0,860.0,981.0,1110.0,1242.0,1372.0,1491.0,1627.0,48.0,144.0,260.0,388.0,511.0,622.0,745.0,870.0,993.0,1121.0,1254.0,1383.0,1503.0,1637.0
232.0,54.0,149.0,267.0,396.0,519.0,631.0,754.0,878.0,1003.0,1129.0,1262.0,-4.0,-4.0,-4.0,64.0,157.0,278.0,404.0,527.0,640.0,762.0,886.0,1012.0,1141.0,1273.0,-4.0,-4.0,-4.0,281.0,765.0,889.0,1017.0,1145.0,1277.0,-4.0,72.0,162.0,287.0,408.0,534.0,651.0,773.0,900.0,1026.0,1154.0,1287.0,-4.0,-4.0,-4.0,87.0,181.0,312.0,441.0,559.0,676.0,800.0,921.0,1055.0,1178.0,1312.0,-4.0,-4.0,-4.0,92.0,186.0,318.0,448.0,565.0,681.0,803.0,926.0,1060.0,1184.0,1318.0,-4.0,-4.0,-4.0,7.0,99.0,199.0,326.0,456.0,578.0,691.0,814.0,934.0,1071.0,1195.0,-4.0,-4.0,-4.0,40.0,135.0,250.0,376.0,501.0,613.0,734.0,859.0,980.0,1113.0,1243.0,-4.0,-4.0,-4.0,48.0,144.0,260.0,388.0,511.0,622.0,744.0,869.0,992.0,1120.0,1253.0,-4.0,-4.0,-4.0
233.0,54.0,-3.0,267.0,396.0,519.0,631.0,754.0,878.0,1003.0,-3.0,1259.0,-4.0,-4.0,-4.0,64.0,-3.0,278.0,404.0,527.0,640.0,762.0,886.0,1012.0,-3.0,1273.0,-4.0,-4.0,-4.0,281.0,765.0,889.0,1017.0,-3.0,1277.0,-4.0,72.0,-3.0,287.0,408.0,534.0,651.0,774.0,898.0,1026.0,-3.0,1288.0,-4.0,-4.0,-4.0,87.0,-3.0,312.0,441.0,559.0,676.0,800.0,921.0,1055.0,-3.0,1312.0,-4.0,-4.0,-4.0,92.0,-3.0,318.0,448.0,565.0,681.0,803.0,926.0,1060.0,-3.0,1318.0,-4.0,-4.0,-4.0,7.0,-3.0,199.0,326.0,456.0,578.0,690.0,817.0,934.0,-3.0,1198.0,-4.0,-4.0,-4.0,40.0,-3.0,250.0,376.0,501.0,613.0,734.0,859.0,980.0,-3.0,1245.0,-4.0,-4.0,-4.0,48.0,-3.0,260.0,388.0,511.0,622.0,744.0,869.0,992.0,-3.0,1253.0,-4.0,-4.0,-4.0
234.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1004.0,1128.0,-4.0,-4.0,-4.0,-4.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1015.0,1142.0,-4.0,-4.0,-4.0,-4.0,-3.0,-3.0,-3.0,1018.0,1145.0,-4.0,-4.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1029.0,1157.0,-4.0,-4.0,-4.0,-4.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1056.0,1180.0,-4.0,-4.0,-4.0,-4.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1062.0,1184.0,-4.0,-4.0,-4.0,-4.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,937.0,1073.0,-4.0,-4.0,-4.0,-4.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,982.0,1112.0,-4.0,-4.0,-4.0,-4.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,994.0,1121.0,-4.0,-4.0,-4.0,-4.0
235.0,58.0,150.0,267.0,396.0,520.0,632.0,755.0,879.0,1000.0,1126.0,1264.0,-4.0,-4.0,-4.0,64.0,157.0,278.0,404.0,528.0,640.0,762.0,887.0,1013.0,1141.0,1273.0,-4.0,-4.0,-4.0,281.0,765.0,890.0,1017.0,1145.0,1277.0,-4.0,75.0,163.0,287.0,410.0,535.0,651.0,775.0,898.0,1026.0,1158.0,1285.0,-4.0,-4.0,-4.0,88.0,182.0,312.0,441.0,559.0,676.0,800.0,921.0,1055.0,1178.0,1312.0,-4.0,-4.0,-4.0,92.0,186.0,318.0,448.0,565.0,681.0,803.0,926.0,1060.0,1184.0,1318.0,-4.0,-4.0,-4.0,8.0,100.0,198.0,330.0,459.0,578.0,692.0,815.0,938.0,1074.0,1193.0,-4.0,-4.0,-4.0,41.0,136.0,249.0,376.0,501.0,613.0,734.0,859.0,978.0,1111.0,1243.0,-4.0,-4.0,-4.0,48.0,144.0,260.0,388.0,511.0,622.0,744.0,869.0,992.0,1120.0,1253.0,-4.0,-4.0,-4.0
236.0,54.0,151.0,267.0,398.0,520.0,0.0,753.0,877.0,-3.0,0.0,1261.0,-4.0,-4.0,-4.0,64.0,157.0,278.0,404.0,528.0,0.0,761.0,886.0,-3.0,0.0,1274.0,-4.0,-4.0,-4.0,281.0,765.0,889.0,-3.0,0.0,1277.0,-4.0,72.0,162.0,288.0,411.0,534.0,652.0,771.0,901.0,-3.0,0.0,1284.0,-4.0,-4.0,-4.0,87.0,181.0,312.0,442.0,559.0,676.0,798.0,922.0,-3.0,0.0,1314.0,-4.0,-4.0,-4.0,92.0,186.0,318.0,448.0,565.0,681.0,804.0,927.0,-3.0,0.0,1319.0,-4.0,-4.0,-4.0,6.0,99.0,200.0,331.0,460.0,574.0,694.0,811.0,-3.0,1075.0,1192.0,-4.0,-4.0,-4.0,40.0,135.0,249.0,378.0,500.0,612.0,733.0,857.0,-3.0,1112.0,1242.0,-4.0,-4.0,-4.0,48.0,144.0,260.0,388.0,511.0,623.0,745.0,870.0,-3.0,1121.0,1254.0,-4.0,-4.0,-4.0
237.0,55.0,151.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,64.0,157.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,72.0,162.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,87.0,181.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,92.0,186.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,5.0,99.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,38.0,135.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,48.0,144.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0
238.0,58.0,150.0,267.0,395.0,519.0,631.0,752.0,878.0,1000.0,1129.0,1262.0,-4.0,-4.0,-4.0,64.0,157.0,278.0,404.0,527.0,640.0,762.0,886.0,1013.0,1141.0,1273.0,-4.0,-4.0,-4.0,281.0,765.0,889.0,1017.0,1145.0,1277.0,-4.0,74.0,163.0,287.0,409.0,534.0,651.0,773.0,898.0,1026.0,1154.0,1290.0,-4.0,-4.0,-4.0,88.0,182.0,312.0,441.0,559.0,676.0,800.0,921.0,1055.0,1178.0,1312.0,-4.0,-4.0,-4.0,92.0,186.0,318.0,448.0,565.0,681.0,803.0,926.0,1060.0,1184.0,1318.0,-4.0,-4.0,-4.0,8.0,100.0,201.0,325.0,456.0,577.0,691.0,814.0,939.0,1071.0,1195.0,-4.0,-4.0,-4.0,41.0,136.0,250.0,376.0,501.0,613.0,734.0,859.0,980.0,1113.0,1243.0,-4.0,-4.0,-4.0,48.0,144.0,260.0,388.0,511.0,622.0,744.0,869.0,992.0,1120.0,1253.0,-4.0,-4.0,-4.0
